,Comp01,Comp02,Comp03,Comp04,Comp05,Comp06,Comp07,Comp08,Comp09,Comp10,Comp11,Comp12,Comp13,Comp14,Comp15,Comp16,Comp17,Comp18,Comp19,Comp20
497,0.0028582471504604396,0.009877382155429241,0.0023693700866508085,-0.001517720190199519,0.0038915036370283777,0.0006990405447898617,-0.0005234455916864343,0.0002839872067545129,0.0005140968148751868,0.0011133465725773162,-0.00042694041690040385,-3.334711184748484e-05,-0.0002167911413071784,0.0006038995061331327,-0.0005349699427866265,-0.00013122182262741654,-0.00011525828577998747,-0.0009229300411675227,-0.00020553803687015706,0.00035528910696139477
505,0.0036198682072161536,0.010164607989762287,0.0036690305497163443,-0.0016841528192227742,0.0035654588595115393,0.0007353474565400449,-0.00045235693612135595,0.000417015480483072,0.00044080091914802276,0.0009757261858827375,-0.00019283829045426955,-0.0002555269455858456,-0.0001772736164584645,0.00019095164899343608,-0.0002185136308548567,7.640467383404238e-06,-1.638306382039058e-05,-0.0003087744537542757,-0.0005002666336987357,0.0001293599613808407
512,0.004151457235169818,0.011416028899300486,0.0020109740769054013,-0.0021024535433049065,0.0029627516685112355,0.00047260682571122973,-0.00062779619390727,0.0005117137903027809,0.0004221934357186432,0.001177360447695814,0.0001529499964919615,-5.537514946178405e-05,0.0003376285929927708,0.0002173987628252362,-0.00047665428882268644,4.794027447106723e-05,-0.00011067622109477638,-7.963392659488581e-05,-0.0003544897363304387,0.0002441277461724601
520,0.005877208422823504,0.011207019158102583,0.0034303523166053403,-0.002420896819875347,0.002323509216652056,0.0008834836088874422,-0.0001637255095185373,0.0005426309925220354,0.0003292882379253409,0.000622347815407046,0.0007030917183127708,-0.0006940580051055799,0.0003287755970040657,0.0003652187419825591,-0.00024533296286705276,2.596233689651151e-05,-0.0002661486596821175,-0.00021126226642806108,-0.00012897335226217456,5.296420740504074e-05
527,0.007775875211492368,0.012008326686705496,0.003227662963082513,-0.0029482552155505283,0.0014845110744460795,0.0011864836395752629,0.0001335553729569707,0.0003866828931876268,0.0006528032568974414,0.0008622414663714308,0.001196698788050445,-0.0005467023379459709,6.28184564662172e-05,0.00021286984113109403,0.00016287444180180805,-0.0003080429086554502,-0.0003840868896563526,-0.0003159203469380591,-0.00021890959675729453,0.0001781123388190547
535,0.00989830334168454,0.01230104110773457,0.004259128938560538,-0.003289744034588537,0.0007920369450706164,0.00149969280506456,0.0006072399107926104,0.0003519471610251844,0.0009289828845133357,0.0007968479219505665,0.0014654159340654618,-0.00048155913247165723,0.0002823966051579399,-0.0002574056687973909,0.0004214964929062098,-0.00014471685126446184,-0.0001134649671944723,5.195483184392664e-05,-0.0002432743473064502,4.262981460785271e-06
543,0.011278377250743089,0.012261870724797423,0.0055904505709473565,-0.003426186527136785,0.0002720353360713359,0.0019433779847233873,0.0009466405440928041,8.219865470018671e-05,0.0009565088832862443,9.468636654234149e-05,0.0019556032481818195,-0.00032482816806227963,0.0001333672741389736,-0.00016770865300936953,0.00022861584295046867,0.00018441640627312782,-0.00038125063905030147,0.0004951348300198257,-8.2954611869127e-05,0.00023592985143838953
551,0.011720544662131564,0.012962406846085775,0.004878839740269878,-0.003330165446862363,-0.0001399871268753205,0.0015365759601090243,0.0010477870868562044,6.410295968950996e-06,0.0010729368315608862,0.00018183577774061573,0.0019856357614330866,-0.0002569503730205331,0.00016555372528491018,-2.5585984639874098e-05,0.00039907477908410834,-0.00011179314862996317,-2.6682777384049328e-05,-8.200206472092554e-05,7.614330542676757e-05,-0.00023922659104667554
559,0.011733262980931285,0.013478547506910004,0.004684341333124805,-0.003228431777985543,-0.00043985127689140325,0.0013688629315692798,0.0008236724075282244,0.00016249710405716287,0.0009957362589036426,0.0003869011968819982,0.0018580847673452174,-0.00036610434387017985,1.9799560771891882e-05,-0.00028309434879619766,0.0005951417057115949,-0.000162168490754352,0.00016694145969315674,-3.934479414660861e-05,6.409962433029132e-05,-0.0001179074838417971
567,0.011098872733646155,0.014262494169950332,0.004700195811688079,-0.003031714005129294,-0.0005995526712194517,0.0009975102148879966,0.00030913952953706724,0.0001284238210231113,0.0010265554470577838,0.00036507169597921866,0.0017730319897041721,-0.0002414489823719006,0.0001431872621682052,-0.00039447322433324935,0.00027545539326557833,-1.4965638475192085e-05,0.0001299088805165599,0.00035265337828356146,-1.3753617514514341e-05,-0.00012829737716972715
